Node,Number of Visits,Relative Importance Score,%
1491,20011,0.00020011,0.020011
59,19986,0.00019986,0.019986
633,19982,0.00019982,0.019982
4181,19981,0.00019981,0.019981
2911,19969,0.00019969,0.019969
1762,19968,0.00019968,0.019968
453,19962,0.00019962,0.019962
2324,19958,0.00019958,0.019958
3699,19952,0.00019952,0.019951999999999998
1025,19940,0.0001994,0.01994
274,19931,0.00019931,0.019930999999999997
2869,19925,0.00019925,0.019925
2269,19915,0.00019915,0.019915
1486,19903,0.00019903,0.019903
1203,19902,0.00019902,0.019902
1273,19894,0.00019894,0.019894
3292,19892,0.00019892,0.019892
1026,19870,0.0001987,0.01987
2528,19864,0.00019864,0.019864
4709,19831,0.00019831,0.019830999999999998
4623,19825,0.00019825,0.019825
2966,19810,0.0001981,0.019809999999999998
2189,19795,0.00019795,0.019795
5491,19780,0.0001978,0.019780000000000002
4092,19775,0.00019775,0.019775
2082,19771,0.00019771,0.019771
5376,19767,0.00019767,0.019767
6150,19750,0.0001975,0.01975
2002,19748,0.00019748,0.019748
5490,19739,0.00019739,0.019739
103,19732,0.00019732,0.019732
5583,19722,0.00019722,0.019722
2951,19720,0.0001972,0.019719999999999998
2650,19716,0.00019716,0.019715999999999997
3635,19704,0.00019704,0.019704
3779,19703,0.00019703,0.019703000000000002
2292,19701,0.00019701,0.019701
3185,19691,0.00019691,0.019691
487,19690,0.0001969,0.01969
2034,19675,0.00019675,0.019675
3146,19654,0.00019654,0.019654
4655,19646,0.00019646,0.019646
5921,19630,0.0001963,0.01963
937,19626,0.00019626,0.019626
6049,19624,0.00019624,0.019624
347,19620,0.0001962,0.01962
3992,19620,0.0001962,0.01962
1239,19619,0.00019619,0.019619
2964,19616,0.00019616,0.019615999999999998
2723,19597,0.00019597,0.019597
4281,19591,0.00019591,0.019591
3963,19582,0.00019582,0.019582000000000002
4082,19566,0.00019566,0.019566
1517,19559,0.00019559,0.019559
5918,19556,0.00019556,0.019556
1547,19545,0.00019545,0.019545
281,19538,0.00019538,0.019538
2984,19537,0.00019537,0.019537
3044,19529,0.00019529,0.019529
5623,19529,0.00019529,0.019529
472,19527,0.00019527,0.019527
1519,19515,0.00019515,0.019515
2080,19499,0.00019499,0.019499
1496,19489,0.00019489,0.019489
769,19484,0.00019484,0.019484
989,19483,0.00019483,0.019483
3516,19476,0.00019476,0.019476
1374,19470,0.0001947,0.019469999999999998
1926,19459,0.00019459,0.019459
1489,19459,0.00019459,0.019459
5169,19453,0.00019453,0.019452999999999998
327,19449,0.00019449,0.019448999999999998
3334,19446,0.00019446,0.019446
2083,19442,0.00019442,0.019442
1780,19441,0.00019441,0.019441
1808,19438,0.00019438,0.019438
458,19436,0.00019436,0.019436000000000002
2405,19424,0.00019424,0.019424
20,19405,0.00019405,0.019405
4885,19404,0.00019404,0.019404
4644,19396,0.00019396,0.019396
2032,19389,0.00019389,0.019389
3951,19387,0.00019387,0.019387
5943,19385,0.00019385,0.019385
178,19381,0.00019381,0.019381
2010,19380,0.0001938,0.019379999999999998
1490,19360,0.0001936,0.01936
2697,19354,0.00019354,0.019354
165,19341,0.00019341,0.019341
5733,19327,0.00019327,0.019327
1974,19324,0.00019324,0.019324
649,19308,0.00019308,0.019308
338,19304,0.00019304,0.019304
311,19303,0.00019303,0.019302999999999997
112,19277,0.00019277,0.019277000000000002
518,19277,0.00019277,0.019277000000000002
2476,19267,0.00019267,0.019267
342,19266,0.00019266,0.019266
4270,19262,0.00019262,0.019262
911,19261,0.00019261,0.019261
2069,19254,0.00019254,0.019254
3283,19250,0.0001925,0.01925
2125,19248,0.00019248,0.019248
1089,19239,0.00019239,0.019239
614,19237,0.00019237,0.019237
303,19218,0.00019218,0.019218
298,19216,0.00019216,0.019216
3204,19209,0.00019209,0.019209
1817,19206,0.00019206,0.019206
3770,19197,0.00019197,0.019197
381,19193,0.00019193,0.019192999999999998
5155,19168,0.00019168,0.019168
2761,19163,0.00019163,0.019163
1912,19157,0.00019157,0.019157
2494,19149,0.00019149,0.019149
1120,19123,0.00019123,0.019123
3771,19116,0.00019116,0.019116
3566,19088,0.00019088,0.019087999999999997
2353,19084,0.00019084,0.019084
1538,19069,0.00019069,0.019069
3221,19058,0.00019058,0.019058000000000002
1571,19051,0.00019051,0.019051
605,19047,0.00019047,0.019047
866,19020,0.0001902,0.01902
883,19015,0.00019015,0.019014999999999997
2663,19013,0.00019013,0.019013
3895,18996,0.00018996,0.018996
2599,18982,0.00018982,0.018982
738,18973,0.00018973,0.018973
1713,18934,0.00018934,0.018934
469,18931,0.00018931,0.018931
1829,18930,0.0001893,0.01893
2425,18921,0.00018921,0.018921
2752,18916,0.00018916,0.018916000000000002
3058,18905,0.00018905,0.018904999999999998
494,18900,0.000189,0.0189
2345,18900,0.000189,0.0189
4894,18896,0.00018896,0.018896
763,18895,0.00018895,0.018895000000000002
4408,18874,0.00018874,0.018874000000000002
1235,18872,0.00018872,0.018872
229,18871,0.00018871,0.018871
2758,18869,0.00018869,0.018869
576,18864,0.00018864,0.018864000000000002
2298,18859,0.00018859,0.018859
470,18856,0.00018856,0.018856
462,18845,0.00018845,0.018845
549,18832,0.00018832,0.018832
2036,18827,0.00018827,0.018827
3487,18825,0.00018825,0.018824999999999998
2666,18814,0.00018814,0.018814
2898,18791,0.00018791,0.018791000000000002
3786,18768,0.00018768,0.018768
49,18756,0.00018756,0.018756
860,18756,0.00018756,0.018756
1447,18754,0.00018754,0.018754
926,18748,0.00018748,0.018747999999999997
4876,18747,0.00018747,0.018747
2798,18722,0.00018722,0.018722000000000003
2179,18716,0.00018716,0.018716
3501,18712,0.00018712,0.018712
1846,18697,0.00018697,0.018697000000000002
1028,18693,0.00018693,0.018693
1702,18690,0.0001869,0.01869
4264,18688,0.00018688,0.018688
3595,18666,0.00018666,0.018666000000000002
2330,18665,0.00018665,0.018665
4758,18660,0.0001866,0.01866
440,18655,0.00018655,0.018655
1684,18653,0.00018653,0.018653
2278,18651,0.00018651,0.018651
3893,18643,0.00018643,0.018643
2941,18630,0.0001863,0.01863
651,18624,0.00018624,0.018624
548,18594,0.00018594,0.018594
365,18574,0.00018574,0.018574
5220,18557,0.00018557,0.018557
609,18549,0.00018549,0.018549
1649,18516,0.00018516,0.018516
2287,18507,0.00018507,0.018507
1723,18503,0.00018503,0.018503000000000002
3743,18494,0.00018494,0.018494
2181,18490,0.0001849,0.01849
1886,18481,0.00018481,0.018480999999999997
2433,18470,0.0001847,0.01847
2130,18462,0.00018462,0.018462
566,18462,0.00018462,0.018462
2670,18445,0.00018445,0.018445
691,18443,0.00018443,0.018443
3299,18435,0.00018435,0.018435
2234,18434,0.00018434,0.018434
1194,18433,0.00018433,0.018432999999999998
2744,18431,0.00018431,0.018431
4172,18424,0.00018424,0.018424000000000003
3463,18421,0.00018421,0.018421
707,18412,0.00018412,0.018411999999999998
1122,18402,0.00018402,0.018401999999999998
485,18391,0.00018391,0.018390999999999998
3594,18381,0.00018381,0.018380999999999998
86,18372,0.00018372,0.018372
78,18365,0.00018365,0.018365
1377,18358,0.00018358,0.018358
2943,18329,0.00018329,0.018328999999999998
3327,18324,0.00018324,0.018324
156,18316,0.00018316,0.018316
2221,18312,0.00018312,0.018312
1326,18309,0.00018309,0.018309000000000002
2051,18308,0.00018308,0.018307999999999998
1824,18305,0.00018305,0.018305000000000002
572,18294,0.00018294,0.018294
4031,18285,0.00018285,0.018285
2823,18284,0.00018284,0.018284
2776,18275,0.00018275,0.018275
4129,18275,0.00018275,0.018275
1335,18263,0.00018263,0.018263
2635,18244,0.00018244,0.018244
308,18222,0.00018222,0.018222
107,18216,0.00018216,0.018216
498,18199,0.00018199,0.018199
3293,18198,0.00018198,0.018198
2093,18184,0.00018184,0.018184000000000002
2534,18173,0.00018173,0.018173
115,18171,0.00018171,0.018171
2404,18171,0.00018171,0.018171
3156,18170,0.0001817,0.01817
2960,18149,0.00018149,0.018149
1031,18149,0.00018149,0.018149
1724,18143,0.00018143,0.018143
2187,18142,0.00018142,0.018142000000000002
2248,18139,0.00018139,0.018139
908,18139,0.00018139,0.018139
1267,18137,0.00018137,0.018137
1731,18121,0.00018121,0.018121
2601,18107,0.00018107,0.018107
1946,18102,0.00018102,0.018102
2276,18097,0.00018097,0.018097
2977,18097,0.00018097,0.018097
5304,18092,0.00018092,0.018092
1814,18086,0.00018086,0.018086
582,18080,0.0001808,0.01808
4248,18078,0.00018078,0.018078
928,18073,0.00018073,0.018073000000000002
2750,18069,0.00018069,0.018069
2792,18066,0.00018066,0.018066
4735,18063,0.00018063,0.018063000000000003
963,18057,0.00018057,0.018057
3926,18052,0.00018052,0.018052000000000002
3695,18046,0.00018046,0.018046
4895,18024,0.00018024,0.018024
1568,18020,0.0001802,0.018019999999999998
2532,18019,0.00018019,0.018019
714,18017,0.00018017,0.018017000000000002
2170,18014,0.00018014,0.018014
4412,18004,0.00018004,0.018004
76,18000,0.00018,0.018000000000000002
886,17998,0.00017998,0.017998
3385,17995,0.00017995,0.017995
551,17991,0.00017991,0.017991
1861,17977,0.00017977,0.017977
1029,17974,0.00017974,0.017974
2976,17973,0.00017973,0.017973
5974,17964,0.00017964,0.017964
2219,17959,0.00017959,0.017959
1583,17958,0.00017958,0.017958000000000002
2291,17956,0.00017956,0.017956
2720,17956,0.00017956,0.017956
3485,17947,0.00017947,0.017946999999999998
878,17945,0.00017945,0.017945
2370,17944,0.00017944,0.017944
5729,17937,0.00017937,0.017937
1679,17936,0.00017936,0.017936
2499,17928,0.00017928,0.017928
1805,17924,0.00017924,0.017924
862,17911,0.00017911,0.017911
1504,17910,0.0001791,0.01791
279,17909,0.00017909,0.017908999999999998
2406,17904,0.00017904,0.017904
1512,17903,0.00017903,0.017903
15,17892,0.00017892,0.017892
1415,17892,0.00017892,0.017892
2198,17889,0.00017889,0.017889
2265,17889,0.00017889,0.017889
3006,17885,0.00017885,0.017885
3193,17885,0.00017885,0.017885
2275,17875,0.00017875,0.017875000000000002
404,17873,0.00017873,0.017873
2906,17865,0.00017865,0.017865
2049,17849,0.00017849,0.017849
1173,17844,0.00017844,0.017844000000000002
3409,17837,0.00017837,0.017837
2847,17829,0.00017829,0.017829
2839,17816,0.00017816,0.017816
1618,17814,0.00017814,0.017814
3083,17810,0.0001781,0.01781
1647,17807,0.00017807,0.017807
1636,17799,0.00017799,0.017799
1592,17788,0.00017788,0.017787999999999998
3144,17781,0.00017781,0.017781
3801,17780,0.0001778,0.01778
2196,17778,0.00017778,0.017778
3039,17778,0.00017778,0.017778
1018,17773,0.00017773,0.017773
83,17768,0.00017768,0.017768
4368,17760,0.0001776,0.01776
4599,17746,0.00017746,0.017746
4934,17744,0.00017744,0.017744
4158,17734,0.00017734,0.017734
2923,17730,0.0001773,0.01773
726,17724,0.00017724,0.017724
3215,17721,0.00017721,0.017721
1039,17719,0.00017719,0.017719
2384,17711,0.00017711,0.017710999999999998
4237,17706,0.00017706,0.017706
2935,17702,0.00017702,0.017702000000000002
3249,17700,0.000177,0.0177
5056,17696,0.00017696,0.017696
3698,17687,0.00017687,0.017687
4957,17681,0.00017681,0.017681000000000002
240,17671,0.00017671,0.017671
2931,17670,0.0001767,0.01767
848,17663,0.00017663,0.017662999999999998
307,17658,0.00017658,0.017658
1689,17655,0.00017655,0.017655
2472,17641,0.00017641,0.017641
2708,17633,0.00017633,0.017633
5475,17632,0.00017632,0.017632
2871,17630,0.0001763,0.01763
538,17624,0.00017624,0.017624
71,17622,0.00017622,0.017622
490,17619,0.00017619,0.017619
1589,17614,0.00017614,0.017614
2657,17610,0.0001761,0.01761
3119,17610,0.0001761,0.01761
5510,17602,0.00017602,0.017602
3081,17599,0.00017599,0.017599
2288,17596,0.00017596,0.017596
1289,17585,0.00017585,0.017585
2249,17579,0.00017579,0.017579
1195,17576,0.00017576,0.017576
2885,17575,0.00017575,0.017575
2366,17574,0.00017574,0.017574
2733,17560,0.0001756,0.017560000000000003
3312,17559,0.00017559,0.017558999999999998
1049,17545,0.00017545,0.017545
1631,17542,0.00017542,0.017542
1607,17528,0.00017528,0.017528
3046,17528,0.00017528,0.017528
2959,17525,0.00017525,0.017525
141,17524,0.00017524,0.017524
3925,17524,0.00017524,0.017524
968,17520,0.0001752,0.01752
1322,17512,0.00017512,0.017512
3033,17505,0.00017505,0.017505
1913,17503,0.00017503,0.017503
1862,17502,0.00017502,0.017502
2023,17488,0.00017488,0.017488
1859,17478,0.00017478,0.017478
4080,17475,0.00017475,0.017474999999999997
2347,17472,0.00017472,0.017472
2176,17461,0.00017461,0.017461
1208,17460,0.0001746,0.01746
1100,17457,0.00017457,0.017457
13,17455,0.00017455,0.017455
1466,17453,0.00017453,0.017453
182,17453,0.00017453,0.017453
1590,17448,0.00017448,0.017447999999999998
1300,17440,0.0001744,0.01744
1323,17427,0.00017427,0.017426999999999998
2615,17424,0.00017424,0.017424000000000002
2134,17423,0.00017423,0.017422999999999998
2933,17423,0.00017423,0.017422999999999998
2197,17417,0.00017417,0.017417
1264,17405,0.00017405,0.017405
3080,17402,0.00017402,0.017402
1213,17396,0.00017396,0.017396
748,17392,0.00017392,0.017391999999999998
1305,17384,0.00017384,0.017384
524,17379,0.00017379,0.017379
3675,17379,0.00017379,0.017379
346,17370,0.0001737,0.01737
1316,17357,0.00017357,0.017357
2474,17354,0.00017354,0.017353999999999998
1224,17353,0.00017353,0.017353
3860,17347,0.00017347,0.017347
2497,17345,0.00017345,0.017345
2449,17341,0.00017341,0.017341000000000002
4953,17340,0.0001734,0.01734
2391,17332,0.00017332,0.017332
3672,17324,0.00017324,0.017324
69,17315,0.00017315,0.017315
230,17314,0.00017314,0.017314000000000003
4130,17309,0.00017309,0.017309
3637,17302,0.00017302,0.017301999999999998
5159,17291,0.00017291,0.017291
1544,17286,0.00017286,0.017286
3232,17283,0.00017283,0.017283
2053,17281,0.00017281,0.017280999999999998
2475,17278,0.00017278,0.017278
2643,17270,0.0001727,0.01727
1197,17269,0.00017269,0.017269
3350,17269,0.00017269,0.017269
4625,17268,0.00017268,0.017268000000000002
3328,17267,0.00017267,0.017267
1776,17260,0.0001726,0.01726
3319,17260,0.0001726,0.01726
977,17257,0.00017257,0.017257
1325,17257,0.00017257,0.017257
1362,17257,0.00017257,0.017257
3418,17245,0.00017245,0.017245
4487,17230,0.0001723,0.01723
2465,17228,0.00017228,0.017228
341,17216,0.00017216,0.017216000000000002
648,17208,0.00017208,0.017207999999999998
2689,17203,0.00017203,0.017203
4075,17187,0.00017187,0.017187
3530,17181,0.00017181,0.017181
483,17180,0.0001718,0.01718
4382,17175,0.00017175,0.017175
2477,17173,0.00017173,0.017173
2621,17171,0.00017171,0.017171
3038,17168,0.00017168,0.017168000000000003
486,17167,0.00017167,0.017166999999999998
355,17160,0.0001716,0.017159999999999998
2791,17160,0.0001716,0.017159999999999998
350,17156,0.00017156,0.017155999999999998
2167,17154,0.00017154,0.017154
73,17153,0.00017153,0.017153
2953,17127,0.00017127,0.017127
3207,17125,0.00017125,0.017124999999999998
354,17120,0.0001712,0.01712
1849,17118,0.00017118,0.017118
1764,17114,0.00017114,0.017114
1934,17112,0.00017112,0.017112
3093,17110,0.0001711,0.01711
2,17107,0.00017107,0.017107
1561,17104,0.00017104,0.017103999999999998
2537,17099,0.00017099,0.017099
5973,17094,0.00017094,0.017094
1969,17086,0.00017086,0.017086
3275,17079,0.00017079,0.017079
435,17077,0.00017077,0.017077
2422,17070,0.0001707,0.017070000000000002
1367,17067,0.00017067,0.017067
1565,17058,0.00017058,0.017058
2220,17054,0.00017054,0.017054
1522,17047,0.00017047,0.017047
751,17045,0.00017045,0.017045
235,17041,0.00017041,0.017041
2765,17041,0.00017041,0.017041
335,17034,0.00017034,0.017034
3014,17033,0.00017033,0.017033
1171,17031,0.00017031,0.017030999999999998
411,17027,0.00017027,0.017027
3140,17025,0.00017025,0.017025
1430,17023,0.00017023,0.017023
659,17014,0.00017014,0.017013999999999998
1291,17005,0.00017005,0.017005000000000003
2551,17004,0.00017004,0.017004
749,17001,0.00017001,0.017001000000000002
134,16998,0.00016998,0.016998
2981,16992,0.00016992,0.016992
337,16990,0.0001699,0.01699
2662,16988,0.00016988,0.016988
581,16977,0.00016977,0.016977
2348,16963,0.00016963,0.016963
387,16961,0.00016961,0.016961
4280,16957,0.00016957,0.016957
2722,16955,0.00016955,0.016955
3329,16954,0.00016954,0.016954
263,16946,0.00016946,0.016946
1961,16944,0.00016944,0.016944
1193,16931,0.00016931,0.016930999999999998
2597,16929,0.00016929,0.016929
268,16915,0.00016915,0.016915
2648,16915,0.00016915,0.016915
1507,16912,0.00016912,0.016912
970,16902,0.00016902,0.016902
2429,16891,0.00016891,0.016891
2820,16891,0.00016891,0.016891
858,16888,0.00016888,0.016888
2764,16887,0.00016887,0.016887
3956,16879,0.00016879,0.016878999999999998
464,16871,0.00016871,0.016871
82,16870,0.0001687,0.01687
416,16867,0.00016867,0.016867
3721,16864,0.00016864,0.016864
514,16860,0.0001686,0.01686
473,16852,0.00016852,0.016852
297,16851,0.00016851,0.016851
3448,16851,0.00016851,0.016851
1887,16847,0.00016847,0.016847
29,16838,0.00016838,0.016838000000000002
2479,16835,0.00016835,0.016835
231,16834,0.00016834,0.016834000000000002
2341,16826,0.00016826,0.016826
3027,16824,0.00016824,0.016824
4109,16811,0.00016811,0.016811
2932,16805,0.00016805,0.016805
2546,16801,0.00016801,0.016801
1019,16792,0.00016792,0.016792
2751,16787,0.00016787,0.016787
507,16782,0.00016782,0.016782000000000002
4293,16780,0.0001678,0.01678
3023,16776,0.00016776,0.016776
2746,16771,0.00016771,0.016771
4004,16771,0.00016771,0.016771
1651,16768,0.00016768,0.016767999999999998
3524,16768,0.00016768,0.016767999999999998
4017,16767,0.00016767,0.016767
3993,16766,0.00016766,0.016766
5305,16766,0.00016766,0.016766
2068,16763,0.00016763,0.016763
1364,16760,0.0001676,0.01676
1024,16754,0.00016754,0.016754
2309,16750,0.0001675,0.01675
561,16748,0.00016748,0.016748
4754,16744,0.00016744,0.016744000000000002
1337,16742,0.00016742,0.016742
2013,16740,0.0001674,0.01674
1359,16735,0.00016735,0.016735
